1.0,35.4818
2.0,36.0677
3.0,36.1654
4.0,35.3841
5.0,35.9375
6.0,36.1979
7.0,36.3282
8.0,35.4166
9.0,36.0678
10.0,36.2956
11.0,36.1003
12.0,36.2305
13.0,36.1979
14.0,35.4167
15.0,36.3932
16.0,36.198
17.0,36.263
18.0,36.2631
19.0,36.1654
20.0,35.9049
21.0,36.1003
22.0,36.1328
23.0,35.6771
24.0,35.9375
25.0,35.8724
26.0,36.0678
27.0,36.1003
28.0,36.1979
29.0,37.4024
30.0,35.9375
31.0,42.5781
32.0,42.6757
33.0,42.5781
34.0,42.5781
35.0,43.2943
36.0,42.8386
37.0,42.8385
38.0,42.6107
39.0,42.7409
40.0,43.3268
41.0,43.2617
42.0,42.9362
43.0,43.4245
44.0,43.3593
45.0,42.7409
46.0,42.9688
47.0,43.1315
48.0,42.8385
49.0,42.806
50.0,43.2943
51.0,43.3268
52.0,42.7408
53.0,43.0339
54.0,42.9037
55.0,42.8711
56.0,42.9036
57.0,42.7409
58.0,43.099
59.0,42.6757
60.0,43.0664
61.0,43.2617
62.0,42.7083
63.0,42.5456
64.0,42.9362
65.0,42.7409
66.0,42.4805
67.0,42.8711
68.0,43.4896
69.0,42.5781
70.0,42.9688
71.0,43.2291
72.0,43.0664
73.0,42.6758
74.0,42.5456
75.0,42.4805
76.0,43.1641
77.0,43.1641
78.0,43.2291
79.0,43.1641
80.0,42.5781
81.0,43.2291
82.0,43.0664
83.0,42.5781
84.0,42.7083
85.0,42.6432
86.0,42.5455
87.0,42.9688
88.0,43.0664
89.0,43.3594
90.0,42.9036
91.0,42.7734
92.0,42.5781
93.0,43.2292
94.0,42.6432
95.0,42.6758
96.0,43.1966
97.0,42.513
98.0,42.8385
99.0,42.9362
100.0,42.6107
101.0,43.2617
102.0,42.9688
103.0,43.0664
104.0,42.6432
105.0,43.2942
106.0,43.457
107.0,43.0989
108.0,42.7408
109.0,42.6106
110.0,42.6432
111.0,42.9037
112.0,43.1315
113.0,42.9037
114.0,42.5781
115.0,43.2292
116.0,43.2617
117.0,43.2292
118.0,43.164
119.0,43.5873
120.0,42.6106
121.0,42.9687
122.0,42.7409
123.0,43.0013
124.0,42.8385
125.0,42.7409
126.0,43.0013
127.0,42.8059
128.0,43.0664
129.0,42.5781
130.0,43.0339
131.0,43.2292
132.0,42.9688
133.0,43.0989
134.0,42.6758
135.0,43.2617
136.0,42.8385
137.0,43.0013
138.0,43.3268
139.0,42.6432
140.0,43.3268
141.0,42.8385
142.0,42.806
143.0,42.8385
144.0,42.9688
145.0,42.7734
146.0,43.2292
147.0,42.6758
148.0,42.9688
149.0,42.9687
150.0,42.7409
151.0,43.0013
152.0,43.164
153.0,42.7409
154.0,43.2617
155.0,43.0664
156.0,43.1966
157.0,43.0013
158.0,43.1966
159.0,42.6432
160.0,43.1641
161.0,43.1641
162.0,42.6432
163.0,43.5547
164.0,43.0013
165.0,43.0664
166.0,43.5547
167.0,43.2943
168.0,43.4244
169.0,43.3268
170.0,42.9036
171.0,43.3269
172.0,43.1641
173.0,42.9362
174.0,43.4244
175.0,43.164
176.0,42.8711
177.0,43.1315
178.0,42.9362
179.0,43.164
180.0,43.2291
181.0,43.1966
182.0,43.3268
183.0,43.2617
184.0,42.9688
185.0,42.6106
186.0,42.9688
187.0,43.0338
188.0,42.9362
189.0,42.9687
190.0,43.3268
191.0,42.9687
192.0,42.9362
193.0,43.4896
194.0,43.0339
195.0,43.0339
196.0,43.0339
197.0,42.9362
198.0,43.0989
199.0,43.0013
200.0,43.4245
201.0,43.2617
202.0,43.1641
203.0,42.6758
204.0,43.0664
205.0,42.8711
206.0,43.0338
207.0,42.9362
208.0,43.6198
209.0,43.3919
