1.0,15.622
2.0,1.759
3.0,1.628
4.0,2.184
5.0,1.791
6.0,1.669
7.0,1.75
8.0,1.791
9.0,1.871
10.0,1.687
11.0,1.748
12.0,1.768
13.0,1.73
14.0,1.849
15.0,1.458
16.0,1.707
17.0,1.582
18.0,1.788
19.0,1.898
20.0,2.02
21.0,0.862
22.0,0.378
23.0,0.378
24.0,0.357
25.0,0.378
26.0,0.336
27.0,0.315
28.0,0.483
29.0,0.336
30.0,2.379
31.0,4.986
32.0,6.925
33.0,5.922
34.0,5.881
35.0,5.924
36.0,5.772
37.0,5.925
38.0,5.836
39.0,5.778
40.0,5.838
41.0,5.907
42.0,5.911
43.0,5.795
44.0,5.715
45.0,5.88
46.0,5.985
47.0,5.86
48.0,5.924
49.0,5.918
50.0,5.967
51.0,5.991
52.0,5.921
53.0,5.941
54.0,5.845
55.0,6.043
56.0,5.986
57.0,5.9
58.0,5.859
59.0,5.823
60.0,5.948
61.0,5.988
62.0,5.943
63.0,5.998
64.0,5.982
65.0,5.925
66.0,5.981
67.0,5.88
68.0,5.824
69.0,6.021
70.0,5.94
71.0,5.924
72.0,5.901
73.0,5.938
74.0,6.026
75.0,5.99
76.0,5.939
77.0,5.901
78.0,5.879
79.0,5.941
80.0,5.826
81.0,5.847
82.0,5.829
83.0,6.046
84.0,5.882
85.0,5.858
86.0,5.826
87.0,5.863
88.0,5.998
89.0,5.902
90.0,5.858
91.0,5.87
92.0,5.903
93.0,5.88
94.0,5.887
95.0,5.912
96.0,5.954
97.0,6.038
98.0,6.065
99.0,6.002
100.0,6.104
101.0,6.028
102.0,6.034
103.0,6.087
104.0,6.089
105.0,5.915
106.0,5.836
107.0,6.169
108.0,5.785
109.0,5.275
110.0,4.577
111.0,5.977
112.0,5.964
113.0,5.83
114.0,5.173
115.0,5.932
116.0,5.863
117.0,5.921
118.0,6.022
119.0,4.276
120.0,5.346
121.0,5.846
122.0,4.798
123.0,5.932
124.0,5.291
125.0,5.148
126.0,5.961
127.0,4.364
128.0,5.984
129.0,4.925
130.0,5.982
131.0,4.805
132.0,5.968
133.0,5.587
134.0,5.938
135.0,5.007
136.0,5.947
137.0,5.117
138.0,5.96
139.0,3.977
140.0,5.994
141.0,5.828
142.0,5.845
143.0,5.58
144.0,5.531
145.0,5.685
146.0,5.907
147.0,5.554
148.0,5.066
149.0,5.964
150.0,3.991
151.0,6.049
152.0,5.704
153.0,5.126
154.0,6.195
155.0,5.86
156.0,6.022
157.0,5.782
158.0,4.062
159.0,5.813
160.0,5.156
161.0,5.81
162.0,5.385
163.0,4.339
164.0,5.38
165.0,4.816
166.0,5.77
167.0,4.409
168.0,5.001
169.0,5.679
170.0,4.801
171.0,4.77
172.0,5.485
173.0,4.308
174.0,4.52
175.0,5.436
176.0,5.213
177.0,5.272
178.0,5.989
179.0,4.419
180.0,5.828
181.0,5.295
182.0,3.583
183.0,5.229
184.0,5.165
185.0,5.329
186.0,5.8
187.0,5.439
188.0,5.732
189.0,5.485
190.0,5.74
191.0,5.136
192.0,5.259
193.0,3.933
194.0,5.56
195.0,4.898
196.0,4.945
197.0,5.027
198.0,4.659
199.0,5.436
200.0,5.65
201.0,3.57
202.0,4.307
203.0,5.123
204.0,5.452
205.0,5.479
206.0,5.814
207.0,3.555
208.0,3.982
209.0,5.21
210.0,5.905
211.0,4.732
212.0,4.702
213.0,5.691
214.0,4.723
215.0,4.959
216.0,4.657
217.0,4.073
218.0,4.983
219.0,4.34
220.0,5.173
221.0,5.062
222.0,4.856
223.0,5.408
224.0,5.369
225.0,5.54
226.0,5.843
227.0,4.904
228.0,5.914
229.0,6.554
230.0,5.811
231.0,4.531
232.0,5.154
233.0,5.856
234.0,5.755
235.0,5.191
236.0,5.458
237.0,4.959
238.0,4.913
239.0,5.948
240.0,5.629
241.0,3.698
242.0,3.863
243.0,5.483
244.0,4.572
245.0,4.483
246.0,4.361
247.0,4.463
248.0,4.97
249.0,4.798
250.0,6.036
251.0,4.069
252.0,5.85
253.0,5.722
254.0,5.382
255.0,4.284
256.0,3.84
257.0,5.249
258.0,5.623
259.0,4.691
260.0,4.678
261.0,5.258
262.0,5.552
263.0,4.565
264.0,5.496
265.0,4.543
266.0,4.311
267.0,5.964
268.0,4.458
269.0,5.471
270.0,4.37
271.0,4.953
272.0,5.282
273.0,5.527
274.0,4.917
275.0,5.21
276.0,5.089
277.0,5.682
278.0,3.705
279.0,4.819
280.0,5.436
281.0,5.881
282.0,5.981
283.0,3.828
284.0,4.823
285.0,5.588
286.0,5.519
287.0,4.337
288.0,4.561
289.0,4.542
290.0,4.514
291.0,4.793
292.0,3.746
293.0,5.427
294.0,4.241
295.0,5.256
296.0,4.243
297.0,5.196
298.0,5.091
299.0,4.838
300.0,5.578
301.0,4.92
302.0,3.769
303.0,3.442
304.0,5.28
305.0,4.775
306.0,4.741
307.0,4.432
308.0,4.083
309.0,4.3
310.0,5.174
311.0,4.882
312.0,4.077
313.0,4.833
314.0,4.185
315.0,4.285
316.0,4.038
317.0,3.496
318.0,4.258
319.0,3.811
320.0,5.596
321.0,3.537
322.0,3.805
323.0,3.917
324.0,3.855
325.0,5.998
326.0,4.075
327.0,4.065
328.0,4.475
329.0,4.026
330.0,5.439
331.0,4.471
332.0,4.426
333.0,4.614
334.0,4.061
335.0,4.281
336.0,3.84
337.0,4.695
338.0,5.413
339.0,5.611
340.0,3.899
341.0,3.72
342.0,3.639
343.0,3.922
344.0,4.359
345.0,4.455
346.0,4.369
347.0,3.196
348.0,4.443
349.0,5.017
350.0,3.846
351.0,3.262
352.0,3.585
353.0,3.931
354.0,4.365
355.0,4.44
356.0,4.091
357.0,3.072
358.0,4.034
359.0,5.171
360.0,4.239
361.0,3.899
362.0,3.838
363.0,3.481
364.0,5.102
365.0,4.657
366.0,4.501
367.0,4.274
368.0,4.595
369.0,5.845
370.0,4.453
371.0,3.938
372.0,2.986
373.0,4.976
374.0,5.693
375.0,4.748
376.0,3.206
377.0,3.912
378.0,4.538
379.0,4.318
380.0,4.933
381.0,3.822
382.0,3.686
383.0,5.445
384.0,5.382
385.0,4.031
386.0,4.454
387.0,6.17
388.0,5.177
389.0,5.239
390.0,5.785
391.0,4.315
392.0,3.333
393.0,6.706
394.0,6.27
395.0,5.243
396.0,5.143
397.0,5.628
398.0,5.885
399.0,3.465
400.0,4.292
401.0,3.793
402.0,3.742
403.0,5.384
404.0,4.679
405.0,4.537
406.0,3.72
407.0,4.792
408.0,3.824
409.0,4.627
410.0,4.943
411.0,2.678
412.0,3.115
413.0,5.423
414.0,5.591
415.0,4.285
416.0,3.897
417.0,5.448
418.0,4.728
419.0,5.75
420.0,5.614
421.0,4.385
422.0,4.186
423.0,5.032
424.0,6.232
425.0,4.552
426.0,4.272
427.0,4.16
428.0,6.676
429.0,4.967
430.0,4.919
431.0,2.991
432.0,4.581
433.0,4.36
434.0,2.872
435.0,4.743
436.0,5.667
437.0,5.127
438.0,5.056
439.0,4.64
440.0,3.724
441.0,5.848
442.0,4.95
443.0,5.92
444.0,3.134
445.0,4.292
446.0,3.075
447.0,4.232
448.0,5.084
449.0,4.674
450.0,3.587
451.0,5.22
452.0,5.772
453.0,4.648
454.0,4.955
455.0,3.243
456.0,5.927
457.0,5.007
458.0,5.743
459.0,4.383
460.0,5.506
461.0,4.798
462.0,4.56
463.0,5.834
464.0,4.063
465.0,4.683
466.0,4.007
467.0,4.745
468.0,4.398
469.0,3.494
470.0,4.219
471.0,3.883
472.0,4.192
473.0,3.524
474.0,3.152
475.0,3.774
476.0,2.626
477.0,2.858
478.0,3.362
479.0,3.382
480.0,3.064
481.0,3.67
482.0,2.723
483.0,3.585
484.0,2.75
485.0,3.4
486.0,2.908
487.0,3.425
488.0,3.709
489.0,3.454
490.0,3.852
491.0,2.832
492.0,3.273
493.0,3.557
494.0,3.96
495.0,4.315
496.0,2.828
497.0,3.632
498.0,4.027
499.0,3.232
500.0,4.488
501.0,3.785
502.0,3.611
503.0,4.049
504.0,5.069
505.0,3.526
506.0,4.839
507.0,4.777
508.0,3.977
509.0,4.943
510.0,4.262
511.0,4.676
512.0,5.027
513.0,4.737
514.0,5.599
515.0,4.838
516.0,3.142
517.0,4.491
518.0,5.275
519.0,2.591
520.0,4.658
521.0,4.696
522.0,4.184
523.0,4.63
524.0,4.768
525.0,5.216
526.0,4.969
527.0,5.134
528.0,3.055
529.0,4.283
530.0,3.956
531.0,3.72
532.0,5.441
533.0,4.831
534.0,5.604
535.0,4.242
536.0,3.129
537.0,3.388
538.0,4.12
539.0,2.946
540.0,3.617
541.0,2.644
542.0,3.922
543.0,4.303
544.0,5.26
545.0,3.569
546.0,2.708
547.0,5.75
548.0,5.194
549.0,4.587
550.0,4.698
551.0,2.357
552.0,3.513
553.0,4.399
554.0,3.672
555.0,4.988
556.0,5.667
557.0,4.977
558.0,3.466
559.0,4.989
560.0,3.503
561.0,4.712
562.0,5.181
563.0,2.379
564.0,3.103
565.0,3.631
566.0,3.392
567.0,5.845
568.0,5.768
569.0,5.202
570.0,6.038
571.0,2.899
572.0,4.378
573.0,5.053
574.0,5.223
575.0,3.629
576.0,4.322
577.0,4.12
578.0,4.264
579.0,4.563
580.0,3.229
581.0,3.483
582.0,4.845
583.0,5.491
584.0,4.074
585.0,4.159
586.0,3.889
587.0,2.678
588.0,2.439
589.0,2.512
590.0,4.214
591.0,2.944
592.0,4.152
593.0,2.404
594.0,3.475
595.0,3.876
596.0,3.05
597.0,5.324
598.0,5.378
599.0,3.14
600.0,5.699
601.0,4.927
602.0,3.631
603.0,2.878
604.0,4.368
605.0,5.758
606.0,3.126
607.0,2.549
608.0,2.472
609.0,2.457
610.0,3.181
611.0,4.156
612.0,3.134
613.0,5.642
614.0,4.283
615.0,5.825
616.0,3.647
617.0,2.464
618.0,2.492
619.0,3.316
620.0,4.717
621.0,2.905
622.0,2.148
623.0,2.364
624.0,2.466
625.0,4.989
626.0,4.716
627.0,3.685
628.0,4.869
629.0,4.642
630.0,5.539
631.0,3.828
632.0,3.106
633.0,3.988
634.0,5.538
635.0,5.584
636.0,3.483
637.0,2.92
638.0,5.495
639.0,5.021
640.0,3.353
641.0,2.664
642.0,2.158
643.0,2.699
644.0,2.345
645.0,2.382
646.0,3.259
647.0,3.093
648.0,4.041
649.0,2.848
650.0,5.159
651.0,3.487
652.0,4.275
653.0,3.305
654.0,2.504
655.0,2.278
656.0,4.691
657.0,3.204
658.0,2.814
659.0,4.849
660.0,5.139
661.0,4.387
662.0,5.06
663.0,2.768
664.0,4.951
665.0,5.412
666.0,2.99
667.0,3.535
668.0,3.389
669.0,2.199
670.0,2.668
671.0,3.183
672.0,3.36
673.0,3.597
674.0,3.428
675.0,5.44
676.0,3.234
677.0,2.811
678.0,3.353
679.0,2.743
680.0,4.427
681.0,2.263
682.0,2.737
683.0,4.151
684.0,3.681
685.0,4.225
686.0,4.496
687.0,2.337
688.0,3.255
689.0,5.252
690.0,4.273
691.0,2.633
692.0,2.259
693.0,2.234
694.0,4.614
695.0,3.36
696.0,2.277
697.0,2.339
698.0,3.959
699.0,3.852
700.0,5.424
701.0,2.205
702.0,2.717
703.0,4.689
704.0,3.182
705.0,4.406
706.0,2.3
707.0,2.68
708.0,3.712
709.0,4.165
710.0,4.315
711.0,2.508
712.0,4.647
713.0,3.957
714.0,4.174
715.0,3.162
716.0,2.147
717.0,4.843
718.0,4.894
719.0,5.213
720.0,3.481
721.0,2.304
722.0,3.158
723.0,3.598
724.0,4.826
725.0,3.496
726.0,3.273
727.0,4.0
728.0,3.729
729.0,3.835
730.0,5.181
731.0,4.361
732.0,4.145
733.0,4.74
734.0,4.514
735.0,3.571
736.0,3.653
737.0,3.777
738.0,4.256
739.0,2.525
740.0,2.552
741.0,2.59
742.0,4.397
743.0,2.964
744.0,2.919
745.0,3.52
746.0,2.472
747.0,4.711
748.0,2.522
749.0,2.646
750.0,2.579
751.0,3.236
752.0,5.687
753.0,2.559
754.0,2.574
755.0,2.577
756.0,5.187
757.0,4.983
758.0,2.582
759.0,2.56
760.0,2.725
761.0,4.099
762.0,3.051
763.0,2.363
764.0,2.559
