1.0,48.0
2.0,49.0
3.0,34.0
4.0,35.0
5.0,50.0
6.0,58.0
7.0,53.0
8.0,51.0
9.0,40.0
10.0,43.0
11.0,53.0
12.0,58.0
13.0,29.0
14.0,29.0
15.0,29.0
16.0,37.0
17.0,30.0
18.0,45.0
19.0,52.0
20.0,49.0
21.0,48.0
22.0,49.0
23.0,43.0
24.0,41.0
25.0,52.0
26.0,46.0
27.0,36.0
28.0,29.0
29.0,38.0
30.0,47.0
31.0,62.0
32.0,23.0
33.0,29.0
34.0,26.0
35.0,33.0
36.0,33.0
37.0,27.0
38.0,15.0
39.0,23.0
40.0,32.0
41.0,40.0
42.0,31.0
43.0,30.0
44.0,29.0
45.0,27.0
46.0,36.0
47.0,44.0
48.0,40.0
49.0,78.0
50.0,46.0
51.0,41.0
52.0,31.0
53.0,38.0
54.0,49.0
55.0,48.0
56.0,32.0
57.0,26.0
58.0,28.0
59.0,24.0
60.0,27.0
61.0,39.0
62.0,29.0
63.0,36.0
64.0,33.0
65.0,48.0
66.0,26.0
67.0,34.0
68.0,33.0
69.0,43.0
70.0,41.0
71.0,34.0
72.0,51.0
73.0,40.0
74.0,21.0
75.0,36.0
76.0,46.0
77.0,43.0
78.0,49.0
79.0,35.0
80.0,27.0
81.0,61.0
82.0,50.0
83.0,39.0
84.0,45.0
85.0,50.0
86.0,71.0
87.0,42.0
88.0,27.0
89.0,52.0
90.0,60.0
91.0,31.0
92.0,44.0
93.0,28.0
94.0,20.0
95.0,16.0
96.0,29.0
97.0,36.0
98.0,46.0
99.0,58.0
100.0,36.0
101.0,34.0
102.0,48.0
103.0,54.0
104.0,34.0
105.0,39.0
106.0,33.0
107.0,62.0
108.0,41.0
109.0,47.0
110.0,45.0
111.0,33.0
112.0,60.0
113.0,44.0
114.0,51.0
115.0,47.0
116.0,37.0
117.0,30.0
118.0,38.0
119.0,45.0
120.0,48.0
121.0,43.0
122.0,46.0
123.0,41.0
124.0,34.0
125.0,16.0
126.0,42.0
127.0,33.0
128.0,31.0
129.0,49.0
130.0,45.0
131.0,35.0
132.0,35.0
133.0,33.0
134.0,36.0
135.0,28.0
136.0,45.0
137.0,46.0
138.0,29.0
139.0,55.0
140.0,57.0
141.0,82.0
142.0,85.0
143.0,86.0
144.0,70.0
145.0,52.0
146.0,45.0
147.0,19.0
148.0,32.0
149.0,31.0
150.0,31.0
151.0,34.0
152.0,25.0
153.0,34.0
154.0,28.0
155.0,37.0
156.0,40.0
157.0,37.0
158.0,39.0
159.0,25.0
160.0,39.0
161.0,54.0
162.0,43.0
163.0,78.0
164.0,43.0
165.0,43.0
166.0,35.0
167.0,25.0
168.0,23.0
